file	count	time(ms)	recursive_calls
g677.txt	1.592e4	26	311
g678.txt	1.671e4	76	1219
g679.txt	1.427e4	28	291
g67.txt	3.630e3	31	443
g680.txt	1.85e2	5	53
g681.txt	2.023e3	36	477
g682.txt	5.75e2	6	83
g683.txt	2.213e3	12	183
g684.txt	7.129e3	31	437
g685.txt	1.630e3	14	217
g686.txt	5.471e3	21	353
g687.txt	6.22e2	8	81
g688.txt	9.67e2	14	151
g689.txt	1.343e3	25	323
g68.txt	2.11e2	6	55
g690.txt	1.26e2	8	67
g691.txt	2.389e4	120	1927
g692.txt	2.459e4	90	1473
g693.txt	4.62e2	7	77
g694.txt	1.45e2	9	39
g695.txt	2.061e3	14	119
g696.txt	1.801e3	18	225
g697.txt	2.375e3	27	307
g698.txt	8.390e3	10	121
g699.txt	1.413e3	14	147
g69.txt	3.7e1	4	23
g6.txt	1.444e5	169	2879
g700.txt	3.79e2	4	31
g701.txt	1.296e4	67	917
g702.txt	5.091e3	20	231
g703.txt	1.176e3	27	361
g704.txt	4.81e2	5	69
g705.txt	5.0e1	4	31
g706.txt	1.66e2	7	63
g707.txt	4.08e2	4	37
g708.txt	6.630e3	31	415
g709.txt	1.197e3	18	185
g70.txt	6.866e4	109	1627
g710.txt	3.997e3	16	263
g711.txt	6.73e2	6	65
g712.txt	2.019e4	92	1519
g713.txt	9.787e3	31	623
g714.txt	2.945e3	9	145
g715.txt	1.731e3	11	241
g716.txt	9.88e2	9	169
g717.txt	5.71e2	6	107
g718.txt	9.515e3	41	471
g719.txt	1.515e3	13	153
g71.txt	3.233e4	39	705
g720.txt	1.036e3	7	75
g721.txt	1.010e4	42	465
g722.txt	9.183e3	53	741
g723.txt	6.84e2	8	143
g724.txt	4.153e3	25	231
g725.txt	4.177e3	23	279
g726.txt	2.364e3	25	357
g727.txt	4.58e2	3	29
g728.txt	1.385e3	17	203
g729.txt	2.059e3	25	295
g72.txt	2.71e2	7	71
g730.txt	3.426e4	79	1103
g731.txt	1.478e3	6	59
g732.txt	9.6e1	4	41
g733.txt	1.609e3	25	269
g734.txt	5.9e1	4	29
g735.txt	3.670e3	28	333
g736.txt	3.103e3	22	263
g737.txt	3.020e3	36	491
g738.txt	5.7e1	3	27
g739.txt	2.63e2	6	73
g73.txt	6.73e2	9	93
g740.txt	1.560e3	18	211
g741.txt	1.27e2	6	53
g742.txt	4.550e4	88	1471
g743.txt	2.40e2	6	73
g744.txt	4.328e3	42	545
g745.txt	2.387e3	15	195
g746.txt	8.075e4	38	505
g747.txt	8.45e2	14	173
g748.txt	4.8e1	5	25
g749.txt	1.626e4	108	1635
g74.txt	1.641e4	32	329
g750.txt	7.228e3	52	819
g751.txt	9.747e3	43	731
g752.txt	4.096e3	30	561
g753.txt	3.595e4	74	1535
g754.txt	4.61e2	5	93
g755.txt	2.98e2	2	39
g756.txt	1.933e3	23	291
g757.txt	2.234e4	55	627
g758.txt	1.209e4	23	297
g759.txt	2.993e3	8	69
g75.txt	2.882e3	24	283
g760.txt	6.531e3	43	709
g761.txt	2.93e2	6	61
g762.txt	1.185e4	16	227
g763.txt	4.08e2	14	117
g764.txt	2.68e2	5	35
g765.txt	1.897e4	31	323
g766.txt	2.378e3	16	205
g767.txt	6.55e2	12	125
g768.txt	5.87e2	11	105
g769.txt	1.070e3	15	181
g76.txt	1.394e4	29	385
g770.txt	2.030e3	9	93
g771.txt	3.099e4	78	1163
g772.txt	4.03e2	8	103
g773.txt	1.693e3	21	277
g774.txt	5.17e2	10	147
g775.txt	9.379e3	47	569
g776.txt	9.77e2	14	159
g777.txt	1.767e3	33	409
g778.txt	2.009e3	22	231
g779.txt	1.26e2	8	63
g77.txt	7.47e2	14	171
g780.txt	4.125e3	31	379
g781.txt	3.784e3	30	413
g782.txt	3.619e3	29	469
g783.txt	1.517e3	18	283
g784.txt	7.573e3	58	761
g785.txt	2.460e3	23	279
g786.txt	9.61e2	12	155
g787.txt	7.017e3	52	809
g788.txt	5.18e2	6	95
g789.txt	1.070e3	8	125
g78.txt	2.68e2	7	77
g790.txt	2.548e4	86	1227
g791.txt	4.848e4	65	1137
g792.txt	1.075e3	14	175
g793.txt	1.169e3	18	219
g794.txt	7.202e3	35	439
g795.txt	2.478e4	56	783
g796.txt	1.214e4	46	595
g797.txt	1.493e3	12	147
g798.txt	1.69e2	6	67
g799.txt	8.893e3	77	1151
g79.txt	1.020e3	20	175
g7.txt	8.989e3	22	279
g800.txt	1.459e3	20	231
g801.txt	1.193e4	79	1227
g802.txt	1.055e3	5	83
g803.txt	1.363e3	17	215
g804.txt	4.620e3	21	229
g805.txt	6.717e4	30	337
g806.txt	2.403e4	49	671
g807.txt	3.250e3	18	263
g808.txt	7.39e2	10	147
g809.txt	1.221e3	8	117
g80.txt	3.951e3	5	59
g810.txt	1.082e4	56	757
g811.txt	4.284e3	26	297
g812.txt	1.164e3	15	179
g813.txt	5.67e2	6	83
g814.txt	7.04e2	9	111
g815.txt	1.991e3	19	235
g816.txt	3.00e2	7	73
g817.txt	3.24e2	11	109
g818.txt	6.335e3	26	309
g819.txt	9.79e2	5	35
g81.txt	4.781e3	32	379
g820.txt	8.672e4	56	783
g821.txt	2.04e2	6	69
g822.txt	3.364e4	66	943
g823.txt	2.427e3	15	153
g824.txt	2.65e2	7	75
g825.txt	3.065e3	21	269
g826.txt	1.410e3	6	61
g827.txt	7.986e4	84	1203
g828.txt	5.364e3	14	211
g829.txt	2.793e3	33	425
g82.txt	1.41e2	3	27
g830.txt	8.660e3	50	843
g831.txt	8.09e2	6	91
g832.txt	3.53e2	6	121
g833.txt	6.877e3	42	497
g834.txt	7.583e4	23	233
g835.txt	7.955e3	29	321
g836.txt	1.071e3	14	167
g837.txt	1.067e3	15	187
g838.txt	7.70e2	12	113
g839.txt	6.585e3	15	159
g83.txt	2.067e3	16	159
g840.txt	2.232e4	21	225
g841.txt	5.59e2	20	151
g842.txt	1.506e3	13	139
g843.txt	1.773e3	28	371
g844.txt	1.52e2	7	77
g845.txt	9.203e3	34	433
g846.txt	1.635e4	83	1257
g847.txt	1.86e2	5	67
g848.txt	3.916e3	36	497
g849.txt	1.099e3	22	251
g84.txt	3.9e1	4	27
g850.txt	2.43e2	8	83
g851.txt	3.198e4	106	1631
g852.txt	9.46e2	10	191
g853.txt	2.480e3	16	157
g854.txt	1.328e4	26	317
g855.txt	3.297e3	29	391
g856.txt	2.067e3	30	365
g857.txt	2.52e2	5	65
g858.txt	3.27e2	8	93
g859.txt	2.18e2	9	93
g85.txt	1.364e4	48	631
g860.txt	8.0e1	4	35
g861.txt	1.296e4	12	145
g862.txt	5.15e2	11	139
g863.txt	3.442e4	54	733
g864.txt	2.192e3	20	275
g865.txt	3.49e2	11	139
g866.txt	8.59e2	13	181
g867.txt	5.283e3	46	633
g868.txt	1.81e2	8	65
g869.txt	1.915e4	42	433
g86.txt	1.537e4	28	339
g870.txt	9.80e2	14	159
g871.txt	6.343e3	16	161
g872.txt	2.06e2	8	75
g873.txt	3.694e4	57	745
g874.txt	3.48e2	11	161
g875.txt	7.717e3	34	539
g876.txt	9.489e3	26	465
g877.txt	3.451e3	23	465
